,0
4110,0.775
4111,0.602
4112,5.00001
4113,1.663
4114,1.192
4115,1.434
4116,1.233
4117,2.42
4118,1.208
4119,0.6
4120,1.876
4121,1.563
4122,3.705
4123,0.83
4124,1.606
4125,1.527
4126,2.867
4127,1.102
4128,1.894
4129,1.62
4130,5.00001
4131,4.147
4132,1.405
4133,3.461
4134,0.72
4135,0.772
4136,1.042
4137,4.104
4138,3.02
4139,5.00001
4140,0.919
4141,2.449
4142,0.974
4143,1.537
4144,1.565
4145,1.553
4146,5.00001
4147,3.357
4148,1.142
4149,2.55
4150,2.301
4151,1.797
4152,1.785
4153,2.294
4154,3.543
4155,5.00001
4156,0.828
4157,3.067
4158,2.909
4159,3.169
4160,1.516
4161,3.5
4162,1.502
4163,0.55
4164,3.291
4165,0.649
4166,1.951
4167,4.637
4168,1.422
4169,1.613
4170,0.647
4171,1.381
4172,0.771
4173,3.798
4174,3.25
4175,0.71
4176,1.863
4177,3.115
4178,0.646
4179,1.155
4180,1.36
4181,5.0
4182,2.123
4183,2.693
4184,3.573
4185,1.038
4186,5.00001
4187,4.38
4188,2.75
4189,1.618
4190,3.5
4191,0.854
4192,4.75
4193,2.233
4194,1.375
4195,0.728
4196,1.505
4197,3.225
4198,1.255
4199,1.938
4200,0.856
4201,1.356
4202,2.273
4203,0.915
4204,1.625
4205,1.089
4206,5.00001
4207,4.093
4208,1.813
4209,0.686
4210,1.618
4211,0.784
4212,0.936
4213,3.152
4214,1.019
4215,5.00001
4216,2.268
4217,3.821
4218,1.437
4219,2.84
4220,3.294
4221,2.142
4222,0.928
4223,1.653
4224,0.658
4225,1.911
4226,2.414
4227,1.417
4228,2.279
4229,1.753
4230,0.525
4231,0.867
4232,3.59
4233,1.827
4234,2.959
4235,2.489
4236,1.875
4237,2.003
4238,0.684
4239,0.923
4240,0.8
4241,1.875
4242,2.687
4243,1.801
4244,1.229
4245,2.453
4246,1.726
4247,1.757
4248,0.858
4249,0.777
4250,3.5
4251,1.818
4252,0.494
4253,3.404
4254,5.00001
4255,2.538
4256,1.701
4257,4.468
4258,4.445
4259,1.757
4260,3.659
4261,2.929
4262,1.979
4263,3.065
4264,1.341
4265,3.772
4266,0.654
4267,0.984
4268,2.479
4269,1.906
4270,2.8
4271,3.502
4272,0.81
4273,2.388
4274,2.12
4275,0.976
4276,2.25
4277,2.402
4278,4.112
4279,1.328
4280,1.397
4281,2.387
4282,2.636
4283,1.622
4284,2.25
4285,4.173
4286,2.25
4287,2.508
4288,1.344
4289,2.438
4290,2.515
4291,3.563
4292,0.769
4293,1.063
4294,2.346
4295,1.714
4296,1.345
4297,1.911
4298,3.7
4299,2.74
4300,0.842
4301,1.875
4302,2.357
4303,0.62
4304,2.34
4305,2.833
4306,2.467
4307,3.625
4308,1.583
4309,5.00001
4310,4.79
4311,0.587
4312,1.919
4313,1.236
4314,1.853
4315,4.613
4316,1.272
4317,3.25
4318,2.28
4319,1.875
4320,1.235
4321,3.0
4322,0.64
4323,1.333
4324,1.869
4325,2.254
4326,1.587
4327,2.136
4328,2.429
4329,1.432
4330,3.655
4331,4.125
4332,1.625
4333,1.193
4334,2.29
4335,1.281
4336,1.526
4337,1.42
4338,2.689
4339,0.938
4340,2.1
4341,1.823
4342,1.598
4343,1.125
4344,1.969
4345,0.14999
4346,0.751
4347,1.78
4348,0.652
4349,1.488
4350,2.833
4351,0.571
4352,1.605
4353,0.953
4354,1.168
4355,1.667
4356,2.67
4357,2.2
4358,1.753
4359,1.975
4360,1.072
4361,3.553
4362,5.00001
4363,1.947
4364,1.658
4365,2.605
4366,2.273
4367,1.631
4368,4.635
4369,2.583
4370,3.457
4371,0.593
4372,2.38
4373,1.611
4374,1.553
4375,5.0
4376,4.167
4377,5.00001
4378,1.596
4379,0.834
4380,1.508
4381,2.375
4382,0.581
4383,4.192
4384,3.14
4385,2.442
4386,5.00001
4387,1.836
4388,2.086
4389,0.838
4390,1.839
4391,2.333
4392,1.614
4393,2.06
4394,0.946
4395,4.183
4396,2.758
4397,0.947
4398,1.135
4399,2.25
4400,2.282
4401,0.919
4402,1.588
4403,1.422
4404,0.974
4405,1.25
4406,1.124
4407,3.745
4408,2.365
4409,1.273
4410,0.927
4411,4.526
4412,0.675
4413,1.542
4414,2.179
4415,0.923
4416,5.00001
4417,0.594
4418,5.00001
4419,0.591
4420,1.818
4421,0.913
4422,0.948
4423,0.901
4424,1.746
4425,2.286
4426,5.00001
4427,0.584
4428,1.375
4429,1.318
4430,2.685
4431,1.037
4432,2.402
4433,3.496
4434,0.699
4435,1.369
4436,3.493
4437,3.75
4438,3.045
4439,1.366
4440,1.821
4441,0.847
4442,0.846
4443,1.528
4444,1.82
4445,0.741
4446,1.223
4447,1.077
4448,2.863
4449,2.92
4450,2.706
4451,2.318
4452,1.694
4453,2.909
4454,0.652
4455,1.885
4456,0.75
4457,1.578
4458,4.534
4459,0.861
4460,1.433
4461,1.779
4462,0.752
4463,1.086
4464,5.00001
4465,0.903
4466,1.421
4467,4.093
4468,2.04
4469,2.15
4470,1.102
4471,2.2
4472,0.743
4473,2.133
4474,0.979
4475,1.144
4476,0.561
4477,3.66
4478,1.686
4479,1.178
4480,0.621
4481,1.64
4482,1.505
4483,0.911
4484,1.948
4485,1.031
4486,0.706
4487,3.254
4488,1.223
4489,3.351
4490,1.688
4491,2.438
4492,4.585
4493,1.683
4494,2.524
4495,2.52
4496,1.023
4497,5.00001
4498,0.72
4499,5.00001
4500,1.033
4501,0.981
4502,0.9
4503,0.723
4504,1.346
4505,2.125
4506,1.878
4507,5.00001
4508,0.941
4509,1.079
4510,1.455
4511,1.347
4512,1.376
4513,2.043
4514,3.155
4515,3.612
4516,2.688
4517,1.969
4518,2.092
4519,0.584
4520,1.125
4521,0.847
4522,0.632
4523,1.645
4524,1.322
4525,1.406
4526,2.581
4527,0.886
4528,2.299
4529,3.883
4530,2.228
4531,2.318
4532,2.375
4533,1.813
4534,0.691
4535,4.163
4536,1.128
4537,1.432
4538,1.548
4539,2.954
4540,2.088
4541,1.292
4542,2.625
4543,0.859
4544,1.512
4545,2.183
4546,1.413
4547,3.13
4548,1.304
4549,1.695
4550,0.705
4551,2.367
4552,0.941
4553,2.57
4554,0.9
4555,3.5
4556,1.891
4557,1.115
4558,1.827
4559,3.667
4560,1.974
4561,0.928
4562,1.625
4563,0.848
4564,1.125
4565,2.125
4566,2.239
4567,4.1
4568,1.948
4569,1.375
4570,5.00001
4571,1.316
4572,0.989
4573,1.393
4574,0.7
4575,1.155
4576,1.615
4577,2.896
4578,1.557
4579,1.542
4580,3.389
4581,2.342
4582,2.201
4583,4.438
4584,2.635
4585,0.872
4586,3.558
4587,1.1
4588,1.363
4589,0.269
4590,1.029
4591,1.686
4592,2.407
4593,0.859
4594,1.173
4595,1.276
4596,3.307
4597,3.151
4598,2.402
4599,0.612
4600,4.156
4601,2.567
4602,1.645
4603,2.554
4604,1.411
4605,4.116
4606,1.324
4607,2.124
4608,0.65
4609,2.786
4610,1.028
4611,2.241
4612,1.576
4613,2.556
4614,3.5
4615,1.448
4616,1.188
4617,2.478
4618,2.517
4619,4.984
4620,4.833
4621,1.741
4622,1.169
4623,0.225
4624,2.625
4625,3.808
4626,0.612
4627,3.404
4628,1.667
4629,2.031
4630,2.625
4631,2.659
4632,1.931
4633,2.312
4634,1.65
4635,1.625
4636,2.815
4637,0.875
4638,2.166
4639,1.924
4640,2.125
4641,0.694
4642,1.113
4643,1.93
4644,1.588
4645,0.906
4646,2.407
4647,0.75
4648,2.063
4649,1.265
4650,1.148
4651,5.00001
4652,1.051
4653,1.591
4654,1.385
4655,1.896
4656,3.766
4657,2.972
4658,4.713
4659,1.691
4660,2.309
4661,5.00001
4662,2.373
4663,1.279
4664,0.746
4665,1.754
4666,1.237
4667,2.923
4668,2.72
4669,1.323
4670,2.225
4671,0.708
4672,1.424
4673,3.158
4674,1.633
4675,1.94
4676,5.00001
4677,2.399
4678,1.399
4679,2.018
4680,0.817
4681,2.115
4682,1.663
4683,4.561
4684,3.812
4685,0.58
4686,2.76
4687,3.514
4688,0.72
4689,2.872
4690,1.191
4691,3.872
4692,1.902
4693,1.656
4694,2.702
4695,2.107
4696,1.625
4697,1.366
4698,1.568
4699,3.078
4700,2.75
4701,0.975
4702,2.522
4703,3.627
4704,2.177
4705,2.188
4706,1.582
4707,2.318
4708,1.426
4709,0.828
4710,1.622
4711,2.451
4712,1.365
4713,2.25
4714,3.304
4715,2.75
4716,0.675
4717,1.61
4718,3.94
4719,2.675
4720,2.418
4721,0.602
4722,1.097
4723,4.944
4724,1.879
4725,2.408
4726,1.562
4727,2.102
4728,1.444
4729,2.217
4730,1.877
4731,2.91
4732,1.475
4733,2.668
4734,0.875
4735,1.802
4736,0.524
4737,1.024
4738,1.114
4739,1.133
4740,2.046
4741,2.003
4742,2.822
4743,2.387
4744,1.673
4745,1.906
4746,2.312
4747,2.3
4748,2.586
4749,5.00001
4750,1.686
4751,2.579
4752,1.703
4753,1.708
4754,2.799
4755,1.375
4756,0.431
4757,1.31
4758,1.464
4759,0.656
4760,3.0
4761,1.025
4762,0.957
4763,3.209
4764,2.254
4765,5.00001
4766,3.781
4767,1.199
4768,2.456
4769,0.44
4770,1.225
4771,2.865
4772,1.875
4773,2.168
4774,1.285
4775,5.00001
4776,1.629
4777,1.292
4778,1.419
4779,1.188
4780,0.608
4781,1.775
4782,1.125
4783,0.88
4784,2.196
4785,1.592
4786,0.566
4787,1.692
4788,1.328
4789,2.926
4790,2.268
4791,0.5
4792,1.958
4793,1.426
4794,0.483
4795,3.969
4796,5.00001
4797,1.672
4798,1.951
4799,3.281
4800,0.688
4801,3.988
4802,0.854
4803,1.549
4804,2.042
4805,1.935
4806,3.167
4807,1.792
4808,2.042
4809,0.531
4810,1.531
4811,1.932
4812,3.0
4813,1.429
4814,0.526
4815,0.609
4816,1.813
4817,2.489
4818,2.171
4819,1.113
4820,2.707
4821,1.258
4822,4.925
4823,2.279
4824,1.331
4825,3.822
4826,2.481
4827,1.76
4828,0.942
4829,0.78
4830,4.615
4831,1.279
4832,2.539
4833,1.595
4834,2.298
4835,2.157
4836,1.58
4837,1.79
4838,1.963
4839,0.869
4840,2.429
4841,2.271
4842,2.099
4843,2.5
4844,2.489
4845,1.083
4846,5.00001
4847,2.25
4848,5.00001
4849,1.678
4850,3.333
4851,2.75
4852,1.755
4853,1.875
4854,1.066
4855,0.881
4856,1.416
4857,1.406
4858,2.482
4859,1.368
4860,5.00001
4861,1.561
4862,1.944
4863,0.991
4864,1.739
4865,3.536
4866,1.625
4867,0.884
4868,1.288
4869,0.547
4870,1.625
4871,1.693
4872,0.955
4873,0.909
4874,2.132
4875,2.252
4876,0.375
4877,1.671
4878,1.379
4879,5.00001
4880,1.689
4881,3.513
4882,1.158
4883,2.393
4884,1.164
4885,0.991
4886,1.214
4887,1.633
4888,1.351
4889,1.042
4890,2.417
4891,3.25
4892,2.533
4893,2.411
4894,0.725
4895,1.456
4896,0.532
4897,1.901
4898,2.643
4899,1.98
4900,1.252
4901,0.855
4902,0.528
4903,1.526
4904,2.392
4905,1.375
4906,2.469
4907,1.012
4908,1.94
4909,1.467
4910,1.917
4911,0.425
4912,2.091
4913,2.233
4914,0.899
4915,1.7
4916,1.482
4917,0.609
4918,1.922
4919,1.5
4920,0.889
4921,2.107
4922,3.209
4923,2.607
4924,5.00001
4925,1.353
4926,2.242
4927,1.13
4928,1.741
4929,1.717
4930,2.339
4931,1.0
4932,1.006
4933,3.179
4934,2.835
4935,1.719
4936,3.978
4937,0.904
4938,3.625
4939,2.652
4940,2.225
4941,1.635
4942,1.528
4943,1.32
4944,1.733
4945,3.591
4946,1.327
4947,3.691
4948,1.426
4949,0.938
4950,3.984
4951,0.803
4952,2.547
4953,0.883
4954,1.667
4955,2.375
4956,3.14
4957,0.953
4958,1.59
4959,1.198
4960,2.67
4961,1.945
4962,2.845
4963,0.725
4964,2.5
4965,0.729
4966,5.00001
4967,2.238
4968,0.675
4969,1.043
4970,3.109
4971,2.679
4972,1.75
4973,2.594
4974,1.537
4975,2.163
4976,1.813
4977,4.0
4978,2.494
4979,2.432
4980,3.474
4981,2.646
4982,1.594
4983,2.38
4984,2.396
4985,0.815
4986,5.00001
4987,1.446
4988,5.00001
4989,1.997
4990,0.725
4991,1.067
4992,1.919
4993,2.26
4994,2.022
4995,1.798
4996,1.188
4997,4.73
4998,1.137
4999,1.487
5000,1.238
5001,1.962
5002,2.285
5003,2.618
5004,1.996
5005,2.171
5006,5.00001
5007,1.857
5008,1.344
5009,3.587
5010,4.385
5011,3.902
5012,1.883
5013,0.815
5014,1.597
5015,1.052
5016,1.598
5017,2.495
5018,2.591
5019,4.563
5020,1.96
5021,2.75
5022,5.00001
5023,0.557
5024,2.15
5025,1.375
5026,1.813
5027,1.75
5028,4.889
5029,2.074
5030,2.675
5031,2.394
5032,2.213
5033,0.523
5034,3.009
5035,5.00001
5036,1.578
5037,1.516
5038,0.832
5039,0.909
5040,2.475
5041,1.008
5042,0.692
5043,2.776
5044,4.305
5045,1.621
5046,5.00001
5047,1.177
5048,1.207
5049,1.198
5050,2.362
5051,1.875
5052,0.81
5053,1.531
5054,4.167
5055,0.97
5056,2.724
5057,0.775
5058,2.375
5059,1.429
5060,0.944
5061,4.414
5062,2.194
5063,2.842
5064,5.00001
5065,1.723
5066,1.344
5067,1.493
5068,1.5
5069,3.5
5070,1.016
5071,3.372
5072,0.896
5073,3.51
5074,1.15
5075,1.589
5076,2.265
5077,1.871
5078,1.431
5079,5.00001
5080,0.875
5081,2.715
5082,1.481
5083,1.938
5084,0.911
5085,1.577
5086,2.324
5087,2.943
5088,1.259
5089,3.386
5090,0.963
5091,2.5
5092,0.67
5093,1.257
5094,2.441
5095,2.93
5096,2.796
5097,2.587
5098,1.844
5099,0.485
5100,0.998
5101,1.875
5102,1.818
5103,1.156
5104,0.768
5105,1.619
5106,2.573
5107,0.719
5108,2.15
5109,2.161
5110,2.253
5111,1.172
5112,4.4
5113,1.761
5114,1.663
5115,5.00001
5116,4.188
5117,2.346
5118,1.551
5119,0.728
5120,1.773
5121,3.103
5122,1.727
5123,3.141
5124,0.899
5125,0.613
5126,0.581
5127,2.375
5128,1.899
5129,2.156
5130,1.612
5131,1.097
5132,3.5
5133,0.441
5134,5.00001
5135,0.882
5136,3.329
5137,2.506
5138,1.202
5139,3.748
5140,1.86
5141,4.029
5142,2.287
5143,2.387
5144,1.652
5145,2.651
5146,2.28
5147,1.199
5148,3.081
5149,3.586
5150,2.795
5151,2.436
5152,3.231
5153,2.414
5154,1.656
5155,1.228
5156,0.51
5157,2.252
5158,1.364
5159,0.933
5160,1.771
5161,0.942
5162,4.367
5163,1.324
5164,0.612
5165,2.107
5166,3.741
5167,0.938
5168,2.844
5169,2.481
5170,2.044
5171,1.125
5172,3.781
5173,2.25
5174,1.339
5175,5.00001
5176,1.563
5177,1.567
5178,4.199
5179,2.808
5180,2.2
5181,0.367
5182,2.268
5183,0.975
5184,1.125
5185,0.938
5186,2.647
5187,1.757
5188,1.543
5189,1.443
5190,0.52
5191,1.5
5192,0.952
5193,3.5
5194,1.612
5195,3.18
5196,2.22
5197,2.135
5198,0.792
5199,0.552
5200,2.577
5201,3.303
5202,1.717
5203,2.127
5204,2.191
5205,0.888
5206,0.528
5207,1.52
5208,0.613
5209,1.6
5210,1.375
5211,1.297
5212,1.677
5213,2.883
5214,0.708
5215,1.575
5216,1.211
5217,1.513
5218,2.3
5219,1.641
5220,0.795
5221,3.923
5222,1.926
5223,3.75
5224,1.811
5225,2.883
5226,1.426
5227,3.041
5228,5.00001
5229,1.81
5230,2.143
5231,1.133
5232,5.00001
5233,2.167
5234,5.00001
5235,3.183
5236,1.96
5237,1.852
5238,1.176
5239,0.906
5240,2.546
5241,0.575
5242,1.625
5243,1.887
5244,1.609
5245,0.75
5246,0.825
5247,1.724
5248,1.57
5249,2.64
5250,2.554
5251,1.914
5252,2.033
5253,3.922
5254,2.125
5255,2.4
5256,2.742
5257,2.848
5258,1.224
5259,2.271
5260,2.808
5261,2.439
5262,0.488
5263,1.825
5264,1.5
5265,5.00001
5266,0.597
5267,1.795
5268,1.687
5269,2.263
5270,0.741
5271,1.907
5272,0.675
5273,2.25
5274,0.556
5275,1.406
5276,1.906
5277,1.644
5278,1.064
5279,1.571
5280,2.283
5281,1.068
5282,0.943
5283,1.668
5284,1.401
5285,1.46
5286,3.341
5287,2.314
5288,1.441
5289,2.406
5290,0.842
5291,0.875
5292,5.00001
5293,0.93
5294,2.094
5295,0.728
5296,2.875
5297,0.726
5298,3.543
5299,0.703
5300,0.858
5301,0.45
5302,2.885
5303,3.04
5304,5.00001
5305,0.977
5306,1.908
5307,1.5
5308,0.872
5309,2.05
5310,1.651
5311,2.727
5312,1.814
5313,2.306
5314,3.521
5315,3.369
5316,1.805
5317,2.781
5318,4.25
5319,2.374
5320,2.132
5321,3.258
5322,5.00001
5323,1.608
5324,0.871
5325,1.225
5326,0.881
5327,4.75
5328,1.92
5329,5.00001
5330,1.014
5331,2.544
5332,1.535
5333,1.229
5334,2.389
5335,0.946
5336,2.024
5337,0.964
5338,2.984
5339,4.22
5340,1.95
5341,5.00001
5342,2.177
5343,2.0
5344,2.188
5345,0.509
5346,3.375
5347,2.15
5348,1.518
5349,3.433
5350,1.36
5351,0.588
5352,1.75
5353,2.07
5354,3.768
5355,2.815
5356,2.209
5357,1.692
5358,2.382
5359,0.968
5360,1.489
5361,2.487
5362,1.61
5363,0.934
5364,3.414
5365,0.875
5366,1.32
5367,3.097
5368,3.459
5369,0.892
5370,2.418
5371,0.621
5372,5.00001
5373,3.428
5374,1.875
5375,4.0
5376,1.67
5377,2.815
5378,1.388
5379,1.875
5380,1.864
5381,0.746
5382,0.858
5383,1.573
5384,2.75
5385,0.535
5386,2.24
5387,2.471
5388,2.125
5389,2.169
5390,5.00001
5391,1.523
5392,1.188
5393,3.657
5394,3.588
5395,0.788
5396,3.684
5397,2.225
5398,3.556
5399,3.667
5400,3.683
5401,2.981
5402,0.68
5403,1.195
5404,2.552
5405,1.125
5406,1.0
5407,2.194
5408,1.524
5409,1.278
5410,2.076
5411,5.00001
5412,1.736
5413,1.614
5414,3.7
5415,5.00001
5416,1.083
5417,3.369
5418,2.25
5419,2.526
5420,0.65
5421,1.828
5422,1.918
5423,0.968
5424,1.634
5425,3.601
5426,2.622
5427,2.152
5428,0.814
5429,1.578
5430,0.698
5431,3.387
5432,0.677
5433,0.833
5434,1.816
5435,2.46
5436,2.397
5437,1.911
5438,1.417
5439,1.347
5440,1.582
5441,1.964
5442,1.743
5443,1.106
5444,0.833
5445,2.737
5446,1.67
5447,2.734
5448,2.948
5449,5.00001
5450,0.893
5451,2.684
5452,1.576
5453,4.347
5454,0.928
5455,2.206
5456,2.717
5457,2.43
5458,3.289
5459,0.945
5460,1.895
5461,2.334
5462,2.5
5463,0.62
5464,3.667
5465,5.00001
5466,2.456
5467,1.337
5468,1.518
5469,1.705
5470,1.557
5471,5.00001
5472,1.794
5473,1.469
5474,2.314
5475,1.935
5476,2.313
5477,3.406
5478,3.277
5479,1.831
5480,1.917
5481,3.491
5482,0.981
5483,0.917
5484,2.5
5485,2.285
5486,2.258
5487,3.064
5488,1.285
5489,1.777
5490,1.5
5491,1.288
5492,2.139
5493,2.207
5494,1.458
5495,1.996
5496,0.559
5497,1.396
5498,0.704
5499,0.958
5500,0.744
5501,1.119
5502,4.019
5503,0.904
5504,0.649
5505,3.66
5506,1.539
5507,2.94
5508,4.326
5509,2.838
5510,1.48
5511,2.896
5512,1.141
5513,1.292
5514,1.567
5515,1.678
5516,5.00001
5517,2.598
5518,0.533
5519,1.082
5520,2.257
5521,2.817
5522,1.577
5523,1.364
5524,4.5
5525,1.5
5526,1.007
5527,1.906
5528,3.0
5529,3.039
5530,2.086
5531,2.621
5532,3.0
5533,2.412
5534,2.275
5535,0.857
5536,1.469
5537,1.693
5538,1.281
5539,3.5
5540,0.425
5541,0.948
5542,2.254
5543,0.555
5544,4.283
5545,4.0
5546,1.775
5547,2.113
5548,1.469
5549,0.775
5550,1.042
5551,3.75
5552,1.622
5553,3.908
5554,1.267
5555,1.649
5556,2.685
5557,2.069
5558,3.134
5559,0.947
5560,1.107
5561,1.233
5562,1.778
5563,4.227
5564,2.146
5565,1.636
5566,1.531
5567,1.882
5568,0.585
5569,1.588
5570,0.929
5571,1.55
5572,2.207
5573,3.975
5574,1.896
5575,5.00001
5576,1.08
5577,1.663
5578,0.885
5579,0.943
5580,1.905
5581,2.869
5582,1.647
5583,0.675
5584,2.7
5585,2.304
5586,2.197
5587,2.5
5588,1.286
5589,2.386
5590,2.072
5591,1.531
5592,1.821
5593,0.883
5594,0.675
5595,3.647
5596,0.644
5597,2.801
5598,0.668
5599,3.167
5600,1.619
5601,1.854
5602,3.203
5603,5.00001
5604,1.702
5605,1.445
5606,0.693
5607,2.291
5608,2.023
5609,3.566
5610,1.566
5611,2.025
5612,2.415
5613,3.068
5614,1.033
5615,1.054
5616,1.902
5617,1.235
5618,1.645
5619,0.616
5620,2.126
5621,0.872
5622,0.618
5623,1.644
5624,1.804
5625,1.708
5626,0.878
5627,1.398
5628,2.185
5629,1.634
5630,2.741
5631,2.32
5632,3.482
5633,1.464
5634,2.245
5635,3.988
5636,1.935
5637,2.929
5638,5.00001
5639,2.023
5640,1.756
5641,1.452
5642,1.862
5643,2.349
5644,3.194
5645,1.462
5646,1.394
5647,1.125
5648,2.087
5649,3.928
5650,0.733
5651,2.153
5652,2.521
5653,4.324
5654,4.573
5655,2.583
5656,3.742
5657,1.074
5658,1.426
5659,1.828
5660,1.368
5661,1.006
5662,2.858
5663,4.286
5664,3.815
5665,1.066
5666,2.092
5667,4.466
5668,4.5
5669,1.291
5670,1.59
5671,1.639
5672,3.022
5673,2.146
5674,1.452
5675,1.869
5676,1.761
5677,5.00001
5678,5.00001
5679,1.862
5680,2.163
5681,2.819
5682,1.215
5683,2.657
5684,1.314
5685,1.319
5686,0.908
5687,2.746
5688,0.774
5689,3.493
5690,1.104
5691,1.306
5692,1.042
5693,1.375
5694,1.56
5695,1.445
5696,2.067
5697,1.878
5698,1.041
5699,0.683
5700,1.908
5701,2.16
5702,2.643
5703,0.438
5704,1.104
5705,1.851
5706,1.7
5707,2.596
5708,5.00001
5709,5.00001
5710,2.484
5711,2.835
5712,1.804
5713,1.264
5714,2.408
5715,3.045
5716,1.625
5717,2.0
5718,2.5
5719,3.093
5720,0.828
5721,1.968
5722,2.264
5723,1.375
5724,0.519
5725,1.914
5726,0.75
5727,0.835
5728,2.703
5729,2.304
5730,2.211
5731,1.413
5732,5.00001
5733,4.208
5734,1.875
5735,5.00001
5736,0.795
5737,1.653
5738,1.956
5739,1.397
5740,0.75
5741,1.276
5742,2.629
5743,3.75
5744,2.963
5745,1.038
5746,0.609
5747,2.364
5748,0.514
5749,5.00001
5750,1.279
5751,0.832
5752,0.54
5753,2.35
5754,3.743
5755,1.046
5756,1.585
5757,3.542
5758,1.479
5759,1.512
5760,3.418
5761,1.04
5762,0.613
5763,0.679
5764,1.402
5765,1.115
5766,1.809
5767,0.858
5768,1.359
5769,1.587
5770,0.8
5771,1.01
5772,1.985
5773,2.148
5774,1.391
5775,4.5
5776,2.242
5777,1.879
5778,2.358
5779,0.551
5780,1.207
5781,0.6
5782,4.5
5783,2.045
5784,1.0
5785,2.336
5786,0.635
5787,0.864
5788,2.773
5789,3.273
5790,5.00001
5791,1.518
5792,0.535
5793,2.0
5794,0.875
5795,2.545
5796,2.871
5797,1.641
5798,1.723
5799,0.792
5800,1.321
5801,1.333
5802,1.025
5803,2.914
5804,0.825
5805,1.272
5806,1.304
5807,3.248
5808,1.938
5809,0.567
5810,2.228
5811,3.694
5812,4.483
5813,3.267
5814,0.718
5815,1.536
5816,2.672
5817,2.168
5818,1.25
5819,2.0
5820,2.328
5821,2.75
5822,0.702
5823,0.682
5824,2.25
5825,0.744
5826,5.00001
5827,1.128
5828,1.92
5829,1.625
5830,2.065
5831,0.707
5832,1.378
5833,1.821
5834,1.465
5835,1.331
5836,5.00001
5837,2.075
5838,3.068
5839,2.867
5840,1.063
5841,2.505
5842,0.559
5843,1.666
5844,2.742
5845,2.006
5846,2.469
5847,0.729
5848,0.45
5849,0.992
5850,5.00001
5851,1.122
5852,0.531
5853,2.743
5854,0.743
5855,1.31
5856,1.375
5857,0.836
5858,1.054
5859,3.087
5860,1.32
5861,2.75
5862,2.73
5863,0.885
5864,1.319
5865,1.826
5866,1.792
5867,1.625
5868,1.688
5869,1.986
5870,1.837
5871,2.48
5872,1.846
5873,2.387
5874,0.571
5875,2.362
5876,0.513
5877,0.55
5878,0.859
5879,1.183
5880,3.976
5881,0.982
5882,5.00001
5883,0.71
5884,0.527
5885,1.375
5886,0.494
5887,3.115
5888,0.945
5889,2.13
5890,2.663
5891,5.0
5892,5.00001
5893,2.13
5894,4.05
5895,3.244
5896,1.435
5897,1.104
5898,2.878
5899,0.882
5900,2.308
5901,3.5
5902,1.844
5903,3.878
5904,3.114
5905,1.911
5906,1.2
5907,2.265
5908,1.375
5909,2.447
5910,5.00001
5911,1.654
5912,1.975
5913,1.918
5914,1.392
5915,1.048
5916,1.043
5917,1.275
5918,2.107
5919,0.878
5920,1.44
5921,0.993
5922,1.58
5923,2.25
5924,1.943
5925,3.5
5926,1.161
5927,0.697
5928,1.226
5929,1.885
5930,5.00001
5931,2.646
5932,2.098
5933,0.817
5934,0.69
5935,0.804
5936,2.325
5937,2.225
5938,1.08
5939,2.26
5940,3.307
5941,1.81
5942,1.781
5943,4.374
5944,1.875
5945,1.083
5946,2.712
5947,1.614
5948,4.085
5949,1.435
5950,0.865
5951,2.625
5952,1.656
5953,1.926
5954,1.112
5955,1.545
5956,1.923
5957,1.024
5958,1.36
5959,0.734
5960,1.075
5961,1.288
5962,5.00001
5963,0.417
5964,1.345
5965,1.22
5966,1.212
5967,3.741
5968,1.288
5969,3.373
5970,2.669
5971,0.905
5972,3.553
5973,0.759
5974,5.00001
5975,0.896
5976,1.0
5977,3.569
5978,1.575
5979,1.766
5980,1.854
5981,1.75
5982,0.748
5983,1.722
5984,0.783
5985,5.00001
5986,3.482
5987,2.386
5988,1.24
5989,3.507
5990,2.935
5991,1.32
5992,4.55
5993,2.086
5994,3.585
5995,2.876
5996,2.64
5997,2.063
5998,1.476
5999,1.125
6000,2.529
6001,1.403
6002,4.161
6003,2.25
6004,2.208
6005,0.583
6006,2.896
6007,1.509
6008,1.563
6009,2.024
6010,1.241
6011,2.182
6012,0.438
6013,3.868
6014,1.382
6015,1.26
6016,1.45
6017,0.966
6018,1.214
6019,1.344
6020,1.208
6021,3.125
6022,3.878
6023,3.39
6024,2.229
6025,5.00001
6026,1.653
6027,2.719
6028,1.548
6029,1.634
6030,2.08
6031,1.355
6032,1.326
6033,0.818
6034,1.425
6035,1.873
6036,0.525
6037,1.696
6038,0.904
6039,1.004
6040,2.641
6041,0.594
6042,2.713
6043,2.535
6044,1.772
6045,3.801
6046,0.586
6047,2.523
6048,2.554
6049,1.646
6050,2.611
6051,1.813
6052,0.525
6053,4.433
6054,1.742
6055,2.365
6056,2.907
6057,2.474
6058,2.11
6059,5.00001
6060,0.555
6061,1.238
6062,3.353
6063,1.922
6064,0.95
6065,1.821
6066,2.932
6067,2.421
6068,2.896
6069,1.16
6070,1.109
6071,1.516
6072,1.0
6073,1.741
6074,0.596
6075,2.984
6076,2.154
6077,3.405
6078,1.069
6079,2.3
6080,2.396
6081,2.256
6082,2.145
6083,3.679
6084,3.446
6085,1.098
6086,1.603
6087,2.592
6088,0.882
6089,1.532
6090,2.158
6091,2.8
6092,0.823
6093,2.308
6094,1.759
6095,2.643
6096,3.651
