,0
4113,5.00001
4114,0.743
4115,1.0
4116,2.762
4117,1.5
4118,5.00001
4119,2.201
4120,2.259
4121,2.73
4122,5.00001
4123,1.438
4124,3.5
4125,2.175
4126,1.639
4127,2.89
4128,4.419
4129,5.00001
4130,2.793
4131,1.381
4132,2.309
4133,1.694
4134,1.598
4135,1.163
4136,1.1
4137,1.297
4138,0.779
4139,1.223
4140,5.00001
4141,1.5
4142,1.288
4143,1.787
4144,2.213
4145,0.633
4146,3.74
4147,0.55
4148,2.825
4149,1.823
4150,2.875
4151,2.117
4152,1.0
4153,2.917
4154,5.00001
4155,5.00001
4156,1.545
4157,2.465
4158,1.841
4159,1.75
4160,1.141
4161,2.32
4162,0.55
4163,1.176
4164,2.803
4165,5.00001
4166,1.793
4167,1.535
4168,1.739
4169,0.689
4170,1.894
4171,2.125
4172,1.029
4173,2.625
4174,0.652
4175,1.153
4176,0.539
4177,2.832
4178,0.797
4179,1.507
4180,1.614
4181,0.713
4182,0.956
4183,1.952
4184,1.185
4185,3.259
4186,1.519
4187,2.556
4188,1.648
4189,1.569
4190,1.741
4191,1.324
4192,1.408
4193,0.647
4194,2.827
4195,1.544
4196,2.362
4197,1.152
4198,0.55
4199,1.385
4200,1.525
4201,0.883
4202,0.679
4203,2.135
4204,3.178
4205,1.31
4206,1.336
4207,1.24
4208,1.125
4209,2.324
4210,2.631
4211,0.742
4212,1.468
4213,3.081
4214,1.813
4215,1.463
4216,1.705
4217,1.763
4218,2.448
4219,0.875
4220,4.708
4221,1.388
4222,2.757
4223,0.643
4224,1.838
4225,3.556
4226,0.808
4227,2.277
4228,0.687
4229,2.534
4230,1.99
4231,2.1
4232,2.711
4233,1.74
4234,1.642
4235,0.964
4236,5.00001
4237,0.952
4238,1.219
4239,1.878
4240,3.0
4241,1.567
4242,1.864
4243,1.969
4244,3.8
4245,2.472
4246,2.279
4247,0.83
4248,1.914
4249,1.61
4250,0.875
4251,2.073
4252,1.247
4253,4.319
4254,1.0
4255,2.468
4256,2.518
4257,2.446
4258,2.549
4259,1.625
4260,2.131
4261,1.493
4262,1.5
4263,0.69
4264,1.31
4265,2.269
4266,1.796
4267,2.177
4268,0.578
4269,1.009
4270,0.55
4271,0.66
4272,4.188
4273,0.882
4274,1.403
4275,0.905
4276,2.902
4277,2.393
4278,1.315
4279,0.993
4280,1.479
4281,5.00001
4282,1.65
4283,1.975
4284,2.589
4285,2.66
4286,0.55
4287,1.075
4288,3.946
4289,2.366
4290,1.259
4291,3.155
4292,1.663
4293,1.85
4294,1.218
4295,1.946
4296,5.00001
4297,2.7
4298,1.167
4299,2.417
4300,2.848
4301,0.875
4302,1.528
4303,3.022
4304,2.389
4305,0.943
4306,1.325
4307,2.536
4308,2.559
4309,2.328
4310,1.438
4311,5.00001
4312,2.295
4313,1.132
4314,1.761
4315,1.965
4316,2.13
4317,4.069
4318,0.784
4319,1.726
4320,1.561
4321,0.906
4322,0.606
4323,1.678
4324,1.214
4325,2.49
4326,5.00001
4327,5.00001
4328,5.00001
4329,2.4
4330,2.623
4331,2.1
4332,5.00001
4333,3.528
4334,3.0
4335,1.042
4336,1.33
4337,1.582
4338,1.738
4339,1.948
4340,1.513
4341,0.938
4342,1.003
4343,3.328
4344,1.625
4345,1.341
4346,1.681
4347,1.344
4348,1.227
4349,0.783
4350,1.324
4351,1.783
4352,1.031
4353,1.572
4354,1.283
4355,1.793
4356,3.5
4357,1.931
4358,2.296
4359,0.704
4360,1.029
4361,1.425
4362,1.813
4363,2.792
4364,2.2
4365,1.543
4366,1.614
4367,1.193
4368,2.625
4369,1.444
4370,1.187
4371,1.831
4372,1.373
4373,1.289
4374,2.188
4375,5.00001
4376,1.589
4377,2.479
4378,0.813
4379,1.796
4380,1.974
4381,1.62
4382,4.381
4383,0.724
4384,1.625
4385,1.008
4386,4.231
4387,1.326
4388,0.623
4389,2.961
4390,3.833
4391,1.404
4392,1.941
4393,0.675
4394,2.737
4395,1.516
4396,3.579
4397,2.165
4398,1.673
4399,0.551
4400,5.00001
4401,2.765
4402,0.913
4403,1.991
4404,1.956
4405,2.346
4406,2.576
4407,1.852
4408,2.431
4409,5.00001
4410,2.656
4411,2.697
4412,1.43
4413,2.07
4414,1.556
4415,2.941
4416,2.547
4417,1.625
4418,2.321
4419,1.208
4420,2.247
4421,5.00001
4422,3.955
4423,2.207
4424,0.75
4425,1.493
4426,1.511
4427,1.613
4428,1.427
4429,0.735
4430,2.198
4431,2.93
4432,2.423
4433,0.67
4434,2.596
4435,0.9
4436,2.145
4437,2.0
4438,0.89
4439,0.929
4440,2.841
4441,1.284
4442,2.619
4443,1.098
4444,1.489
4445,1.021
4446,2.287
4447,5.00001
4448,1.621
4449,0.225
4450,3.591
4451,2.75
4452,3.16
4453,2.412
4454,1.851
4455,1.01
4456,5.00001
4457,3.49
4458,0.591
4459,3.708
4460,2.392
4461,1.275
4462,0.592
4463,1.591
4464,1.575
4465,2.027
4466,4.175
4467,1.617
4468,0.699
4469,0.541
4470,1.58
4471,3.25
4472,1.423
4473,2.182
4474,1.865
4475,0.947
4476,0.937
4477,1.339
4478,4.29
4479,2.25
4480,1.951
4481,2.064
4482,0.909
4483,1.086
4484,2.016
4485,1.833
4486,3.625
4487,1.238
4488,2.477
4489,1.58
4490,2.247
4491,3.723
4492,3.87
4493,0.541
4494,0.698
4495,2.109
4496,5.00001
4497,1.088
4498,2.613
4499,2.399
4500,1.884
4501,5.00001
4502,3.452
4503,5.00001
4504,1.898
4505,1.783
4506,2.5
4507,0.772
4508,5.00001
4509,0.998
4510,0.964
4511,1.586
4512,0.865
4513,2.451
4514,5.00001
4515,2.868
4516,1.698
4517,2.184
4518,1.739
4519,4.5
4520,0.673
4521,2.75
4522,2.929
4523,3.926
4524,3.616
4525,3.357
4526,0.715
4527,4.146
4528,1.641
4529,2.273
4530,3.353
4531,3.953
4532,1.422
4533,0.858
4534,3.32
4535,4.636
4536,1.183
4537,2.746
4538,2.496
4539,1.497
4540,1.089
4541,1.214
4542,1.106
4543,2.424
4544,2.4
4545,0.488
4546,4.65
4547,3.083
4548,2.349
4549,1.038
4550,0.931
4551,2.653
4552,1.797
4553,1.625
4554,1.288
4555,1.794
4556,3.724
4557,1.268
4558,1.615
4559,3.804
4560,1.719
4561,2.114
4562,0.819
4563,1.649
4564,4.147
4565,0.445
4566,1.111
4567,5.00001
4568,1.478
4569,4.466
4570,1.457
4571,1.6
4572,0.48
4573,2.959
4574,0.954
4575,1.883
4576,2.667
4577,2.731
4578,3.78
4579,1.905
4580,2.672
4581,1.271
4582,1.364
4583,1.265
4584,2.289
4585,2.083
4586,1.919
4587,1.188
4588,2.726
4589,1.643
4590,2.464
4591,1.176
4592,2.394
4593,4.072
4594,1.183
4595,3.396
4596,1.909
4597,4.847
4598,0.873
4599,1.083
4600,0.972
4601,5.00001
4602,2.875
4603,2.407
4604,1.693
4605,3.568
4606,1.907
4607,2.852
4608,2.206
4609,2.464
4610,1.679
4611,2.849
4612,0.871
4613,1.969
4614,0.891
4615,0.965
4616,3.947
4617,2.577
4618,1.171
4619,5.00001
4620,3.009
4621,2.193
4622,1.833
4623,2.08
4624,1.852
4625,1.432
4626,2.086
4627,0.815
4628,1.102
4629,5.00001
4630,2.222
4631,2.425
4632,1.617
4633,0.656
4634,2.398
4635,1.421
4636,1.464
4637,0.591
4638,2.732
4639,3.44
4640,2.061
4641,2.75
4642,2.393
4643,1.58
4644,3.236
4645,0.535
4646,0.883
4647,1.188
4648,1.594
4649,3.176
4650,1.435
4651,1.709
4652,1.661
4653,2.969
4654,1.971
4655,2.637
4656,1.578
4657,5.00001
4658,2.641
4659,3.34
4660,1.865
4661,0.773
4662,2.308
4663,2.648
4664,0.842
4665,1.075
4666,1.489
4667,0.715
4668,3.24
4669,2.508
4670,1.9
4671,2.708
4672,1.972
4673,2.826
4674,0.813
4675,2.48
4676,2.309
4677,1.984
4678,0.969
4679,2.521
4680,1.375
4681,1.229
4682,1.921
4683,4.429
4684,2.167
4685,2.109
4686,0.927
4687,2.11
4688,1.337
4689,0.895
4690,1.17
4691,1.456
4692,1.637
4693,4.515
4694,2.148
4695,3.821
4696,1.172
4697,1.188
4698,1.625
4699,1.357
4700,0.775
4701,0.542
4702,5.00001
4703,1.712
4704,3.862
4705,1.59
4706,0.629
4707,2.094
4708,5.00001
4709,3.167
4710,2.013
4711,0.705
4712,1.337
4713,1.034
4714,0.94
4715,0.647
4716,0.603
4717,0.57
4718,2.042
4719,3.824
4720,0.534
4721,1.074
4722,3.335
4723,2.529
4724,0.799
4725,1.05
4726,2.422
4727,3.846
4728,5.00001
4729,5.00001
4730,1.884
4731,3.986
4732,1.875
4733,2.413
4734,1.625
4735,4.14
4736,1.498
4737,3.515
4738,3.058
4739,0.589
4740,5.00001
4741,3.619
4742,0.884
4743,1.508
4744,2.104
4745,2.195
4746,1.928
4747,0.56
4748,2.638
4749,0.575
4750,3.572
4751,2.17
4752,2.582
4753,2.555
4754,0.812
4755,2.25
4756,1.117
4757,1.53
4758,5.00001
4759,2.489
4760,4.714
4761,2.327
4762,2.399
4763,3.333
4764,0.857
4765,1.875
4766,0.826
4767,1.624
4768,1.538
4769,1.167
4770,1.042
4771,1.522
4772,3.278
4773,0.82
4774,0.725
4775,0.905
4776,1.471
4777,0.702
4778,2.206
4779,0.546
4780,5.00001
4781,0.814
4782,0.821
4783,1.852
4784,0.486
4785,2.7
4786,4.273
4787,2.218
4788,0.664
4789,4.85
4790,0.669
4791,2.098
4792,1.41
4793,3.223
4794,3.052
4795,0.647
4796,1.269
4797,0.832
4798,2.593
4799,2.894
4800,3.339
4801,2.4
4802,1.505
4803,4.131
4804,2.538
4805,2.177
4806,3.374
4807,1.625
4808,2.081
4809,2.263
4810,3.58
4811,2.773
4812,1.125
4813,0.329
4814,1.24
4815,1.072
4816,2.13
4817,1.598
4818,1.663
4819,1.313
4820,0.7
4821,2.424
4822,1.645
4823,1.721
4824,1.5
4825,2.861
4826,1.0
4827,1.5
4828,0.845
4829,1.649
4830,1.833
4831,3.753
4832,1.235
4833,3.806
4834,0.788
4835,3.412
4836,1.641
4837,2.258
4838,1.5
4839,1.214
4840,1.475
4841,2.694
4842,2.583
4843,1.083
4844,4.113
4845,1.16
4846,2.885
4847,2.138
4848,0.65
4849,0.542
4850,0.972
4851,1.381
4852,1.519
4853,5.00001
4854,3.882
4855,2.009
4856,1.946
4857,1.485
4858,0.544
4859,1.689
4860,4.291
4861,2.383
4862,0.869
4863,1.475
4864,0.927
4865,0.629
4866,5.00001
4867,1.893
4868,0.682
4869,1.188
4870,1.929
4871,1.767
4872,1.931
4873,1.614
4874,2.6
4875,1.02
4876,2.234
4877,2.551
4878,1.525
4879,1.632
4880,1.86
4881,0.55
4882,0.922
4883,1.959
4884,1.555
4885,1.464
4886,2.81
4887,4.309
4888,4.347
4889,1.364
4890,3.456
4891,0.946
4892,1.269
4893,3.315
4894,3.673
4895,2.095
4896,1.215
4897,1.656
4898,3.496
4899,0.675
4900,1.694
4901,2.605
4902,1.743
4903,1.838
4904,2.014
4905,2.407
4906,2.882
4907,2.495
4908,2.455
4909,3.325
4910,5.00001
4911,0.967
4912,2.46
4913,1.871
4914,0.59
4915,0.556
4916,2.214
4917,4.466
4918,5.00001
4919,1.11
4920,2.862
4921,2.821
4922,4.445
4923,1.119
4924,1.655
4925,5.00001
4926,3.029
4927,3.815
4928,1.784
4929,2.25
4930,4.07
4931,1.525
4932,1.778
4933,0.936
4934,0.9
4935,2.448
4936,1.267
4937,2.375
4938,2.392
4939,0.708
4940,0.992
4941,1.039
4942,2.154
4943,2.15
4944,2.73
4945,1.785
4946,0.527
4947,1.742
4948,1.721
4949,1.438
4950,1.393
4951,1.713
4952,5.00001
4953,1.821
4954,2.773
4955,2.583
4956,2.055
4957,2.458
4958,1.813
4959,1.818
4960,0.455
4961,0.598
4962,1.622
4963,2.419
4964,1.581
4965,2.792
4966,0.628
4967,3.143
4968,1.863
4969,1.589
4970,1.732
4971,0.863
4972,1.697
4973,1.981
4974,2.24
4975,2.952
4976,5.00001
4977,0.875
4978,2.875
4979,1.267
4980,1.375
4981,1.386
4982,5.00001
4983,2.709
4984,1.382
4985,2.717
4986,1.874
4987,0.9
4988,1.742
4989,1.834
4990,0.543
4991,5.00001
4992,0.958
4993,5.00001
4994,2.333
4995,1.683
4996,1.306
4997,4.664
4998,5.00001
4999,1.947
5000,0.913
5001,3.556
5002,1.667
5003,2.428
5004,1.957
5005,1.075
5006,2.148
5007,0.87
5008,2.616
5009,1.125
5010,1.493
5011,1.339
5012,0.968
5013,1.07
5014,1.875
5015,1.911
5016,4.518
5017,1.733
5018,1.587
5019,0.735
5020,2.187
5021,1.393
5022,2.307
5023,0.734
5024,2.672
5025,4.658
5026,1.555
5027,1.668
5028,1.82
5029,3.842
5030,0.834
5031,1.554
5032,0.675
5033,5.00001
5034,1.906
5035,1.141
5036,2.75
5037,4.5
5038,2.713
5039,1.734
5040,0.85
5041,1.033
5042,4.054
5043,1.187
5044,1.833
5045,2.236
5046,1.175
5047,2.511
5048,1.891
5049,2.519
5050,1.604
5051,2.042
5052,2.513
5053,1.875
5054,1.2
5055,3.674
5056,1.563
5057,1.682
5058,1.497
5059,3.547
5060,0.965
5061,5.00001
5062,2.781
5063,3.226
5064,0.629
5065,1.713
5066,0.475
5067,2.38
5068,1.375
5069,0.851
5070,5.00001
5071,1.362
5072,2.26
5073,1.525
5074,2.636
5075,1.987
5076,5.00001
5077,1.305
5078,2.183
5079,1.633
5080,0.991
5081,1.667
5082,1.104
5083,0.467
5084,0.675
5085,2.151
5086,2.182
5087,1.582
5088,4.379
5089,0.888
5090,1.875
5091,1.709
5092,0.865
5093,5.00001
5094,1.598
5095,2.554
5096,1.859
5097,4.991
5098,1.83
5099,1.505
5100,2.221
5101,2.869
5102,3.638
5103,1.844
5104,2.829
5105,5.00001
5106,1.557
5107,0.617
5108,2.754
5109,0.963
5110,1.087
5111,1.849
5112,3.197
5113,1.945
5114,2.872
5115,4.318
5116,3.714
5117,2.102
5118,2.625
5119,1.375
5120,2.177
5121,1.607
5122,2.464
5123,1.964
5124,4.521
5125,3.608
5126,1.512
5127,2.267
5128,1.839
5129,0.623
5130,2.724
5131,2.696
5132,3.0
5133,1.388
5134,1.566
5135,2.306
5136,2.264
5137,1.955
5138,3.05
5139,0.713
5140,2.453
5141,0.587
5142,5.00001
5143,1.429
5144,1.452
5145,2.11
5146,1.452
5147,2.311
5148,2.411
5149,2.773
5150,1.473
5151,1.823
5152,1.597
5153,3.353
5154,1.415
5155,5.00001
5156,1.668
5157,2.861
5158,3.5
5159,3.367
